season,week,contestant,interval_width,certainty,point_estimate,voting_method,has_judges_save,rule_era
10,5,Pamela Anderson,0.920002,0.07999800000000001,0.01,percent,False,Percent Era (S3-27)
10,5,Chad Ochocinco,0.920002,0.07999800000000001,0.01,percent,False,Percent Era (S3-27)
10,5,Jake Pavelka,0.920002,0.07999800000000001,0.01,percent,False,Percent Era (S3-27)
10,5,Niecy Nash,0.920002,0.07999800000000001,0.01,percent,False,Percent Era (S3-27)
10,6,Evan Lysacek,0.930002,0.069998,0.01,percent,False,Percent Era (S3-27)
10,6,Nicole Scherzinger,0.930002,0.069998,0.01,percent,False,Percent Era (S3-27)
10,6,Erin Andrews,0.930002,0.069998,0.01,percent,False,Percent Era (S3-27)
10,6,Pamela Anderson,0.930002,0.069998,0.01,percent,False,Percent Era (S3-27)
10,6,Chad Ochocinco,0.930002,0.069998,0.01,percent,False,Percent Era (S3-27)
10,6,Jake Pavelka,0.15609842438549518,0.8439015756145049,0.01,percent,False,Percent Era (S3-27)
10,6,Niecy Nash,0.930002,0.069998,0.94,percent,False,Percent Era (S3-27)
10,7,Evan Lysacek,0.9335701318327975,0.06642986816720253,0.01,percent,False,Percent Era (S3-27)
10,7,Nicole Scherzinger,0.9335701318327975,0.06642986816720253,0.01,percent,False,Percent Era (S3-27)
10,7,Erin Andrews,0.9335711318327975,0.0664288681672025,0.9435681318327974,percent,False,Percent Era (S3-27)
10,7,Pamela Anderson,0.1593475284030011,0.840652471596999,0.01,percent,False,Percent Era (S3-27)
10,7,Chad Ochocinco,0.9335701318327975,0.06642986816720253,0.01,percent,False,Percent Era (S3-27)
10,7,Niecy Nash,0.9335711318327974,0.06642886816720261,0.016431868167202563,percent,False,Percent Era (S3-27)
10,8,Evan Lysacek,0.950002,0.04999799999999999,0.01,percent,False,Percent Era (S3-27)
10,8,Nicole Scherzinger,0.950002,0.04999799999999999,0.01,percent,False,Percent Era (S3-27)
10,8,Erin Andrews,0.950002,0.04999799999999999,0.01,percent,False,Percent Era (S3-27)
10,8,Chad Ochocinco,0.950002,0.04999799999999999,0.96,percent,False,Percent Era (S3-27)
10,8,Niecy Nash,0.22004092569169964,0.7799590743083004,0.01,percent,False,Percent Era (S3-27)
10,9,Evan Lysacek,0.960002,0.03999799999999998,0.01,percent,False,Percent Era (S3-27)
10,9,Nicole Scherzinger,0.960002,0.03999799999999998,0.01,percent,False,Percent Era (S3-27)
10,9,Chad Ochocinco,0.25991300442477877,0.7400869955752212,0.01,percent,False,Percent Era (S3-27)
10,9,Erin Andrews,0.960002,0.03999799999999998,0.97,percent,False,Percent Era (S3-27)
11,1,The Situation,0.8800020000000001,0.11999799999999994,0.010001,percent,False,Percent Era (S3-27)
11,1,Margaret Cho,0.8800020000000001,0.11999799999999994,0.010001,percent,False,Percent Era (S3-27)
11,1,David Hasselhoff,0.0905885381791483,0.9094114618208518,0.01,percent,False,Percent Era (S3-27)
11,1,Rick Fox,0.880001,0.11999899999999997,0.01,percent,False,Percent Era (S3-27)
11,1,Audrina Patridge,0.880001,0.11999899999999997,0.01,percent,False,Percent Era (S3-27)
11,1,Bristol Palin,0.880001,0.11999899999999997,0.01,percent,False,Percent Era (S3-27)
11,1,Brandy,0.880001,0.11999899999999997,0.889998,percent,False,Percent Era (S3-27)
11,1,Kurt Warner,0.880001,0.11999899999999997,0.01,percent,False,Percent Era (S3-27)
11,1,Kyle Massey,0.880001,0.11999899999999997,0.01,percent,False,Percent Era (S3-27)
11,1,Michael Bolton,0.880001,0.11999899999999997,0.01,percent,False,Percent Era (S3-27)
11,1,Florence Henderson,0.880001,0.11999899999999997,0.01,percent,False,Percent Era (S3-27)
11,1,Jennifer Grey,0.880001,0.11999899999999997,0.01,percent,False,Percent Era (S3-27)
11,2,The Situation,0.8900020000000001,0.10999799999999993,0.01,percent,False,Percent Era (S3-27)
11,2,Margaret Cho,0.8900020000000001,0.10999799999999993,0.9,percent,False,Percent Era (S3-27)
11,2,Rick Fox,0.8900020000000001,0.10999799999999993,0.01,percent,False,Percent Era (S3-27)
11,2,Audrina Patridge,0.8900020000000001,0.10999799999999993,0.01,percent,False,Percent Era (S3-27)
11,2,Bristol Palin,0.8900020000000001,0.10999799999999993,0.01,percent,False,Percent Era (S3-27)
11,2,Brandy,0.8900020000000001,0.10999799999999993,0.01,percent,False,Percent Era (S3-27)
11,2,Kurt Warner,0.8900020000000001,0.10999799999999993,0.01,percent,False,Percent Era (S3-27)
11,2,Kyle Massey,0.8900020000000001,0.10999799999999993,0.01,percent,False,Percent Era (S3-27)
11,2,Michael Bolton,0.11752072110242695,0.882479278897573,0.01,percent,False,Percent Era (S3-27)
11,2,Florence Henderson,0.8900020000000001,0.10999799999999993,0.01,percent,False,Percent Era (S3-27)
11,2,Jennifer Grey,0.8900020000000001,0.10999799999999993,0.01,percent,False,Percent Era (S3-27)
11,3,The Situation,0.9000020000000001,0.09999799999999992,0.01,percent,False,Percent Era (S3-27)
11,3,Margaret Cho,0.10855323619909502,0.8914467638009049,0.01,percent,False,Percent Era (S3-27)
11,3,Rick Fox,0.9000020000000001,0.09999799999999992,0.01,percent,False,Percent Era (S3-27)
11,3,Audrina Patridge,0.9000020000000001,0.09999799999999992,0.01,percent,False,Percent Era (S3-27)
11,3,Bristol Palin,0.9000020000000001,0.09999799999999992,0.01,percent,False,Percent Era (S3-27)
11,3,Brandy,0.9000020000000001,0.09999799999999992,0.91,percent,False,Percent Era (S3-27)
11,3,Kurt Warner,0.9000020000000001,0.09999799999999992,0.01,percent,False,Percent Era (S3-27)
11,3,Kyle Massey,0.9000020000000001,0.09999799999999992,0.01,percent,False,Percent Era (S3-27)
11,3,Florence Henderson,0.9000020000000001,0.09999799999999992,0.01,percent,False,Percent Era (S3-27)
11,3,Jennifer Grey,0.9000020000000001,0.09999799999999992,0.01,percent,False,Percent Era (S3-27)
11,4,The Situation,0.13401115394165117,0.8659888460583488,0.01,percent,False,Percent Era (S3-27)
11,4,Rick Fox,0.9100020000000001,0.08999799999999991,0.01,percent,False,Percent Era (S3-27)
11,4,Audrina Patridge,0.9100020000000001,0.08999799999999991,0.92,percent,False,Percent Era (S3-27)
11,4,Bristol Palin,0.9100020000000001,0.08999799999999991,0.01,percent,False,Percent Era (S3-27)
11,4,Brandy,0.9100020000000001,0.08999799999999991,0.01,percent,False,Percent Era (S3-27)
11,4,Kurt Warner,0.9100020000000001,0.08999799999999991,0.01,percent,False,Percent Era (S3-27)
11,4,Kyle Massey,0.9100020000000001,0.08999799999999991,0.01,percent,False,Percent Era (S3-27)
11,4,Florence Henderson,0.9100020000000001,0.08999799999999991,0.01,percent,False,Percent Era (S3-27)
11,4,Jennifer Grey,0.9100020000000001,0.08999799999999991,0.01,percent,False,Percent Era (S3-27)
11,5,Rick Fox,0.8980229780219781,0.10197702197802194,0.01,percent,False,Percent Era (S3-27)
11,5,Audrina Patridge,0.8980229780219781,0.10197702197802194,0.01,percent,False,Percent Era (S3-27)
11,5,Bristol Palin,0.898023978021978,0.10197602197802202,0.9245044945054944,percent,False,Percent Era (S3-27)
11,5,Brandy,0.8980229780219781,0.10197702197802194,0.01,percent,False,Percent Era (S3-27)
11,5,Kurt Warner,0.8980229780219781,0.10197702197802194,0.01,percent,False,Percent Era (S3-27)
11,5,Kyle Massey,0.898023978021978,0.10197602197802202,0.015495505494505502,percent,False,Percent Era (S3-27)
11,5,Florence Henderson,0.12461663461538461,0.8753833653846154,0.01,percent,False,Percent Era (S3-27)
11,5,Jennifer Grey,0.8980229780219781,0.10197702197802194,0.01,percent,False,Percent Era (S3-27)
11,6,Rick Fox,0.8285522801318652,0.17144771986813478,0.019661902234935098,percent,False,Percent Era (S3-27)
11,6,Audrina Patridge,0.12112664286697725,0.8788733571330227,0.01,percent,False,Percent Era (S3-27)
11,6,Bristol Palin,0.8285522801318651,0.1714477198681349,0.02932473684355457,percent,False,Percent Era (S3-27)
11,6,Kurt Warner,0.8285522801318651,0.1714477198681349,0.058309859015465294,percent,False,Percent Era (S3-27)
11,6,Kyle Massey,0.8285522801318651,0.1714477198681349,0.019662385328356225,percent,False,Percent Era (S3-27)
11,6,Brandy,0.8285512801318652,0.1714487198681348,0.01,percent,False,Percent Era (S3-27)
11,6,Jennifer Grey,0.8285522801318651,0.1714477198681349,0.8530411165776889,percent,False,Percent Era (S3-27)
11,7,Rick Fox,0.1578670407673861,0.8421329592326139,0.01,percent,False,Percent Era (S3-27)
11,7,Bristol Palin,0.9256135107913669,0.07438648920863311,0.019593326139088724,percent,False,Percent Era (S3-27)
11,7,Kurt Warner,0.925612510791367,0.07438748920863303,0.9356095107913669,percent,False,Percent Era (S3-27)
11,7,Kyle Massey,0.925613510791367,0.074386489208633,0.014797163069544362,percent,False,Percent Era (S3-27)
11,7,Brandy,0.925612510791367,0.07438748920863303,0.01,percent,False,Percent Era (S3-27)
11,7,Jennifer Grey,0.925612510791367,0.07438748920863303,0.01,percent,False,Percent Era (S3-27)
11,8,Bristol Palin,0.9462284150943396,0.05377158490566036,0.013774584905660376,percent,False,Percent Era (S3-27)
11,8,Kurt Warner,0.20886932452830193,0.791130675471698,0.01,percent,False,Percent Era (S3-27)
11,8,Kyle Massey,0.9462284150943396,0.05377158490566036,0.01,percent,False,Percent Era (S3-27)
11,8,Brandy,0.9462284150943396,0.05377158490566036,0.9562254150943396,percent,False,Percent Era (S3-27)
11,8,Jennifer Grey,0.9462284150943396,0.05377158490566036,0.01,percent,False,Percent Era (S3-27)
11,9,Kyle Massey,0.9424581403508773,0.05754185964912273,0.01,percent,False,Percent Era (S3-27)
11,9,Brandy,0.24000149999999995,0.7599985,0.01,percent,False,Percent Era (S3-27)
11,9,Jennifer Grey,0.9424581403508773,0.05754185964912273,0.01,percent,False,Percent Era (S3-27)
11,9,Bristol Palin,0.9424581403508772,0.05754185964912284,0.97,percent,False,Percent Era (S3-27)
12,2,Kendra Wilkinson,0.890001,0.10999899999999996,0.01,percent,False,Percent Era (S3-27)
12,2,Chelsea Kane,0.890001,0.10999899999999996,0.899998,percent,False,Percent Era (S3-27)
12,2,Ralph Macchio,0.890001,0.10999899999999996,0.01,percent,False,Percent Era (S3-27)
12,2,Hines Ward,0.890001,0.10999899999999996,0.01,percent,False,Percent Era (S3-27)
12,2,Petra Nemcova,0.890001,0.10999899999999996,0.01,percent,False,Percent Era (S3-27)
12,2,Sugar Ray Leonard,0.8900020000000001,0.10999799999999993,0.010001,percent,False,Percent Era (S3-27)
12,2,Chris Jericho,0.890001,0.10999899999999996,0.01,percent,False,Percent Era (S3-27)
12,2,Kirstie Alley,0.890001,0.10999899999999996,0.01,percent,False,Percent Era (S3-27)
12,2,Mike Catherwood,0.09311565993265994,0.9068843400673401,0.01,percent,False,Percent Era (S3-27)
12,2,Romeo,0.890001,0.10999899999999996,0.01,percent,False,Percent Era (S3-27)
12,2,Wendy Williams,0.8900020000000001,0.10999799999999993,0.010001,percent,False,Percent Era (S3-27)
12,3,Kendra Wilkinson,0.9000020000000001,0.09999799999999992,0.01,percent,False,Percent Era (S3-27)
12,3,Chelsea Kane,0.9000020000000001,0.09999799999999992,0.01,percent,False,Percent Era (S3-27)
12,3,Ralph Macchio,0.9000020000000001,0.09999799999999992,0.01,percent,False,Percent Era (S3-27)
12,3,Hines Ward,0.9000020000000001,0.09999799999999992,0.01,percent,False,Percent Era (S3-27)
12,3,Petra Nemcova,0.9000020000000001,0.09999799999999992,0.01,percent,False,Percent Era (S3-27)
12,3,Sugar Ray Leonard,0.9000020000000001,0.09999799999999992,0.91,percent,False,Percent Era (S3-27)
12,3,Chris Jericho,0.9000020000000001,0.09999799999999992,0.01,percent,False,Percent Era (S3-27)
12,3,Kirstie Alley,0.9000020000000001,0.09999799999999992,0.01,percent,False,Percent Era (S3-27)
12,3,Wendy Williams,0.11990774205607474,0.8800922579439252,0.01,percent,False,Percent Era (S3-27)
12,3,Romeo,0.9000020000000001,0.09999799999999992,0.01,percent,False,Percent Era (S3-27)
12,4,Kendra Wilkinson,0.8954388932038836,0.10456110679611641,0.024564106796116498,percent,False,Percent Era (S3-27)
12,4,Chelsea Kane,0.8954388932038835,0.10456110679611652,0.01,percent,False,Percent Era (S3-27)
12,4,Ralph Macchio,0.8954388932038835,0.10456110679611652,0.9054358932038834,percent,False,Percent Era (S3-27)
12,4,Hines Ward,0.8954388932038835,0.10456110679611652,0.01,percent,False,Percent Era (S3-27)
12,4,Petra Nemcova,0.8954388932038835,0.10456110679611652,0.01,percent,False,Percent Era (S3-27)
12,4,Sugar Ray Leonard,0.11028169687162895,0.8897183031283711,0.01,percent,False,Percent Era (S3-27)
12,4,Chris Jericho,0.8954388932038835,0.10456110679611652,0.01,percent,False,Percent Era (S3-27)
12,4,Kirstie Alley,0.8954388932038835,0.10456110679611652,0.01,percent,False,Percent Era (S3-27)
12,4,Romeo,0.8954388932038835,0.10456110679611652,0.01,percent,False,Percent Era (S3-27)
12,5,Kendra Wilkinson,0.920002,0.07999800000000001,0.010001,percent,False,Percent Era (S3-27)
12,5,Chelsea Kane,0.920001,0.07999900000000004,0.01,percent,False,Percent Era (S3-27)
12,5,Ralph Macchio,0.920002,0.07999800000000001,0.9299989999999999,percent,False,Percent Era (S3-27)
12,5,Hines Ward,0.920001,0.07999900000000004,0.01,percent,False,Percent Era (S3-27)
12,5,Petra Nemcova,0.1265991881443299,0.8734008118556701,0.01,percent,False,Percent Era (S3-27)
12,5,Chris Jericho,0.920001,0.07999900000000004,0.01,percent,False,Percent Era (S3-27)
12,5,Kirstie Alley,0.920001,0.07999900000000004,0.01,percent,False,Percent Era (S3-27)
12,5,Romeo,0.920001,0.07999900000000004,0.01,percent,False,Percent Era (S3-27)
12,6,Kendra Wilkinson,0.930002,0.069998,0.01,percent,False,Percent Era (S3-27)
12,6,Chelsea Kane,0.930002,0.069998,0.01,percent,False,Percent Era (S3-27)
12,6,Ralph Macchio,0.930002,0.069998,0.01,percent,False,Percent Era (S3-27)
12,6,Hines Ward,0.930002,0.069998,0.01,percent,False,Percent Era (S3-27)
12,6,Chris Jericho,0.15349334920634922,0.8465066507936507,0.01,percent,False,Percent Era (S3-27)
12,6,Kirstie Alley,0.930002,0.069998,0.01,percent,False,Percent Era (S3-27)
12,6,Romeo,0.930002,0.069998,0.94,percent,False,Percent Era (S3-27)
12,7,Kendra Wilkinson,0.1615309531388152,0.8384690468611848,0.01,percent,False,Percent Era (S3-27)
12,7,Chelsea Kane,0.9346959602122016,0.06530403978779842,0.01,percent,False,Percent Era (S3-27)
12,7,Ralph Macchio,0.9346959602122016,0.06530403978779842,0.9446929602122016,percent,False,Percent Era (S3-27)
12,7,Hines Ward,0.9346959602122016,0.06530403978779842,0.01,percent,False,Percent Era (S3-27)
12,7,Kirstie Alley,0.9346969602122015,0.0653030397877985,0.012653519893899224,percent,False,Percent Era (S3-27)
12,7,Romeo,0.9346969602122015,0.0653030397877985,0.012653519893899224,percent,False,Percent Era (S3-27)
12,8,Chelsea Kane,0.9269250769230769,0.07307492307692309,0.01,percent,False,Percent Era (S3-27)
12,8,Ralph Macchio,0.9269250769230769,0.07307492307692309,0.03307792307692308,percent,False,Percent Era (S3-27)
12,8,Hines Ward,0.9269250769230769,0.07307492307692309,0.01,percent,False,Percent Era (S3-27)
12,8,Kirstie Alley,0.9269250769230769,0.07307492307692309,0.9369220769230769,percent,False,Percent Era (S3-27)
12,8,Romeo,0.1900014,0.8099986,0.01,percent,False,Percent Era (S3-27)
12,9,Hines Ward,0.960002,0.03999799999999998,0.01,percent,False,Percent Era (S3-27)
12,9,Chelsea Kane,0.960002,0.03999799999999998,0.01,percent,False,Percent Era (S3-27)
12,9,Ralph Macchio,0.2857461808510638,0.7142538191489363,0.01,percent,False,Percent Era (S3-27)
12,9,Kirstie Alley,0.960002,0.03999799999999998,0.97,percent,False,Percent Era (S3-27)
13,1,Ricki Lake,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
13,1,Rob Kardashian,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
13,1,Carson Kressley,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
13,1,Chaz Bono,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
13,1,Elisabetta Canalis,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
13,1,David Arquette,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
13,1,Chynna Phillips,0.8800020000000001,0.11999799999999994,0.89,percent,False,Percent Era (S3-27)
13,1,Kristin Cavallari,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
13,1,Metta World Peace (Ron),0.09215170430107525,0.9078482956989248,0.01,percent,False,Percent Era (S3-27)
13,1,J.R. Martinez,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
13,1,Nancy Grace,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
13,1,Hope Solo,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
13,2,Ricki Lake,0.8361843408071749,0.16381565919282515,0.01,percent,False,Percent Era (S3-27)
13,2,Rob Kardashian,0.8361853408071749,0.16381465919282512,0.8461823408071749,percent,False,Percent Era (S3-27)
13,2,Carson Kressley,0.8361853408071748,0.16381465919282523,0.023453914798206275,percent,False,Percent Era (S3-27)
13,2,Chaz Bono,0.8361853408071748,0.16381465919282523,0.027938219730941703,percent,False,Percent Era (S3-27)
13,2,Elisabetta Canalis,0.07764896004891969,0.9223510399510804,0.01,percent,False,Percent Era (S3-27)
13,2,David Arquette,0.8361853408071748,0.16381465919282523,0.023453914798206275,percent,False,Percent Era (S3-27)
13,2,Chynna Phillips,0.8361853408071749,0.16381465919282512,0.010001,percent,False,Percent Era (S3-27)
13,2,Kristin Cavallari,0.8361843408071749,0.16381565919282515,0.01,percent,False,Percent Era (S3-27)
13,2,Hope Solo,0.8361853408071749,0.16381465919282512,0.01896960986547085,percent,False,Percent Era (S3-27)
13,2,J.R. Martinez,0.8361843408071749,0.16381565919282515,0.01,percent,False,Percent Era (S3-27)
13,2,Nancy Grace,0.8361853408071749,0.16381465919282512,0.010001,percent,False,Percent Era (S3-27)
13,3,Ricki Lake,0.8578029071729958,0.1421970928270042,0.01,percent,False,Percent Era (S3-27)
13,3,Rob Kardashian,0.8578039071729958,0.14219609282700418,0.010001,percent,False,Percent Era (S3-27)
13,3,Carson Kressley,0.8578039071729957,0.1421960928270043,0.014220409282700425,percent,False,Percent Era (S3-27)
13,3,Chaz Bono,0.8578039071729957,0.1421960928270043,0.03531745569620253,percent,False,Percent Era (S3-27)
13,3,Chynna Phillips,0.8578029071729958,0.1421970928270042,0.01,percent,False,Percent Era (S3-27)
13,3,David Arquette,0.8578039071729958,0.14219609282700418,0.8678009071729957,percent,False,Percent Era (S3-27)
13,3,Kristin Cavallari,0.08873537721518987,0.9112646227848101,0.01,percent,False,Percent Era (S3-27)
13,3,Hope Solo,0.8578039071729958,0.14219609282700418,0.010001,percent,False,Percent Era (S3-27)
13,3,J.R. Martinez,0.8578029071729958,0.1421970928270042,0.01,percent,False,Percent Era (S3-27)
13,3,Nancy Grace,0.8578039071729957,0.1421960928270043,0.022659227848101263,percent,False,Percent Era (S3-27)
13,4,Ricki Lake,0.9052153110047847,0.0947846889952153,0.01,percent,False,Percent Era (S3-27)
13,4,Rob Kardashian,0.9052153110047847,0.0947846889952153,0.01,percent,False,Percent Era (S3-27)
13,4,Carson Kressley,0.9052163110047846,0.09478368899521539,0.9199979999999999,percent,False,Percent Era (S3-27)
13,4,Chaz Bono,0.9052163110047846,0.09478368899521539,0.010001,percent,False,Percent Era (S3-27)
13,4,Chynna Phillips,0.11174497554492291,0.8882550244550771,0.01,percent,False,Percent Era (S3-27)
13,4,David Arquette,0.9052153110047847,0.0947846889952153,0.01,percent,False,Percent Era (S3-27)
13,4,Hope Solo,0.9052153110047847,0.0947846889952153,0.01,percent,False,Percent Era (S3-27)
13,4,J.R. Martinez,0.9052153110047847,0.0947846889952153,0.01,percent,False,Percent Era (S3-27)
13,4,Nancy Grace,0.9052163110047847,0.09478368899521528,0.010001,percent,False,Percent Era (S3-27)
13,5,Ricki Lake,0.920002,0.07999800000000001,0.12234055053191492,percent,False,Percent Era (S3-27)
13,5,Rob Kardashian,0.920002,0.07999800000000001,0.11702140159574471,percent,False,Percent Era (S3-27)
13,5,Carson Kressley,0.13893742021276595,0.861062579787234,0.148935295212766,percent,False,Percent Era (S3-27)
13,5,Chaz Bono,0.920002,0.07999800000000001,0.13829799734042555,percent,False,Percent Era (S3-27)
13,5,David Arquette,0.920002,0.07999800000000001,0.11702140159574471,percent,False,Percent Era (S3-27)
13,5,Hope Solo,0.920002,0.07999800000000001,0.12234055053191494,percent,False,Percent Era (S3-27)
13,5,J.R. Martinez,0.920002,0.07999800000000001,0.10106395478723408,percent,False,Percent Era (S3-27)
13,5,Nancy Grace,0.920002,0.07999800000000001,0.13297884840425533,percent,False,Percent Era (S3-27)
13,6,Ricki Lake,0.930002,0.069998,0.01,percent,False,Percent Era (S3-27)
13,6,Rob Kardashian,0.930002,0.069998,0.01,percent,False,Percent Era (S3-27)
13,6,Chaz Bono,0.1612577401032702,0.8387422598967298,0.01,percent,False,Percent Era (S3-27)
13,6,David Arquette,0.930002,0.069998,0.01,percent,False,Percent Era (S3-27)
13,6,Hope Solo,0.930002,0.069998,0.01,percent,False,Percent Era (S3-27)
13,6,J.R. Martinez,0.930002,0.069998,0.01,percent,False,Percent Era (S3-27)
13,6,Nancy Grace,0.930002,0.069998,0.94,percent,False,Percent Era (S3-27)
13,7,Ricki Lake,0.9297630921501707,0.07023690784982928,0.01,percent,False,Percent Era (S3-27)
13,7,Rob Kardashian,0.9297630921501707,0.07023690784982928,0.01,percent,False,Percent Era (S3-27)
13,7,David Arquette,0.1629251103526735,0.8370748896473265,0.01,percent,False,Percent Era (S3-27)
13,7,Hope Solo,0.9297630921501707,0.07023690784982928,0.01,percent,False,Percent Era (S3-27)
13,7,J.R. Martinez,0.9297630921501707,0.07023690784982928,0.9397600921501706,percent,False,Percent Era (S3-27)
13,7,Nancy Grace,0.9297630921501706,0.07023690784982939,0.020239907849829337,percent,False,Percent Era (S3-27)
13,8,Ricki Lake,0.950002,0.04999799999999999,0.01,percent,False,Percent Era (S3-27)
13,8,Rob Kardashian,0.950002,0.04999799999999999,0.01,percent,False,Percent Era (S3-27)
13,8,Hope Solo,0.950002,0.04999799999999999,0.01,percent,False,Percent Era (S3-27)
13,8,J.R. Martinez,0.950002,0.04999799999999999,0.96,percent,False,Percent Era (S3-27)
13,8,Nancy Grace,0.2201172301158301,0.7798827698841699,0.01,percent,False,Percent Era (S3-27)
13,9,Hope Solo,0.2832512605475128,0.7167487394524872,0.01,percent,False,Percent Era (S3-27)
13,9,Ricki Lake,0.960002,0.03999799999999998,0.01,percent,False,Percent Era (S3-27)
13,9,J.R. Martinez,0.960002,0.03999799999999998,0.01,percent,False,Percent Era (S3-27)
13,9,Rob Kardashian,0.960002,0.03999799999999998,0.97,percent,False,Percent Era (S3-27)
14,2,William Levy,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
14,2,Jaleel White,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
14,2,Roshon Fegan,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
14,2,Sherri Sheperd,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
14,2,Gavin DeGraw,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
14,2,Melissa Gilbert,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
14,2,Katherine Jenkins,0.8800020000000001,0.11999799999999994,0.89,percent,False,Percent Era (S3-27)
14,2,Martina Navratilova,0.0934708073110285,0.9065291926889715,0.01,percent,False,Percent Era (S3-27)
14,2,Maria Menounos,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
14,2,Donald Driver,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
14,2,Gladys Knight,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
14,2,Jack Wagner,0.8800020000000001,0.11999799999999994,0.01,percent,False,Percent Era (S3-27)
14,3,William Levy,0.8899989999999999,0.11000100000000013,0.01,percent,False,Percent Era (S3-27)
14,3,Jaleel White,0.8899989999999999,0.11000100000000013,0.8999959999999998,percent,False,Percent Era (S3-27)
14,3,Roshon Fegan,0.8899989999999999,0.11000100000000013,0.01,percent,False,Percent Era (S3-27)
14,3,Sherri Sheperd,0.89,0.10999999999999999,0.010001,percent,False,Percent Era (S3-27)
14,3,Gavin DeGraw,0.89,0.10999999999999999,0.010001,percent,False,Percent Era (S3-27)
14,3,Melissa Gilbert,0.89,0.10999999999999999,0.010001,percent,False,Percent Era (S3-27)
14,3,Katherine Jenkins,0.8899989999999999,0.11000100000000013,0.01,percent,False,Percent Era (S3-27)
14,3,Maria Menounos,0.8899989999999999,0.11000100000000013,0.01,percent,False,Percent Era (S3-27)
14,3,Donald Driver,0.8899989999999999,0.11000100000000013,0.01,percent,False,Percent Era (S3-27)
14,3,Gladys Knight,0.89,0.10999999999999999,0.010001,percent,False,Percent Era (S3-27)
14,3,Jack Wagner,0.08610507792207794,0.913894922077922,0.01,percent,False,Percent Era (S3-27)
14,4,William Levy,0.8957101545064379,0.10428984549356213,0.01,percent,False,Percent Era (S3-27)
14,4,Jaleel White,0.8957101545064379,0.10428984549356213,0.01,percent,False,Percent Era (S3-27)
14,4,Roshon Fegan,0.8957101545064379,0.10428984549356213,0.01,percent,False,Percent Era (S3-27)
14,4,Sherri Sheperd,0.09987244463519315,0.9001275553648068,0.01,percent,False,Percent Era (S3-27)
14,4,Gavin DeGraw,0.8957101545064379,0.10428984549356213,0.01,percent,False,Percent Era (S3-27)
14,4,Melissa Gilbert,0.8957101545064379,0.10428984549356213,0.9057071545064378,percent,False,Percent Era (S3-27)
14,4,Maria Menounos,0.8957101545064379,0.10428984549356213,0.01,percent,False,Percent Era (S3-27)
14,4,Donald Driver,0.8957101545064379,0.10428984549356213,0.01,percent,False,Percent Era (S3-27)
14,4,Gladys Knight,0.8957101545064379,0.10428984549356213,0.014292845493562235,percent,False,Percent Era (S3-27)
14,4,Katherine Jenkins,0.8957101545064379,0.10428984549356213,0.01,percent,False,Percent Era (S3-27)
14,5,William Levy,0.9100020000000001,0.08999799999999991,0.01,percent,False,Percent Era (S3-27)
14,5,Jaleel White,0.9100020000000001,0.08999799999999991,0.01,percent,False,Percent Era (S3-27)
14,5,Roshon Fegan,0.9100020000000001,0.08999799999999991,0.92,percent,False,Percent Era (S3-27)
14,5,Gavin DeGraw,0.12740201587301583,0.8725979841269842,0.01,percent,False,Percent Era (S3-27)
14,5,Melissa Gilbert,0.9100020000000001,0.08999799999999991,0.01,percent,False,Percent Era (S3-27)
14,5,Maria Menounos,0.9100020000000001,0.08999799999999991,0.01,percent,False,Percent Era (S3-27)
14,5,Donald Driver,0.9100020000000001,0.08999799999999991,0.01,percent,False,Percent Era (S3-27)
14,5,Gladys Knight,0.9100020000000001,0.08999799999999991,0.01,percent,False,Percent Era (S3-27)
14,5,Katherine Jenkins,0.9100020000000001,0.08999799999999991,0.01,percent,False,Percent Era (S3-27)
14,6,William Levy,0.920002,0.07999800000000001,0.01,percent,False,Percent Era (S3-27)
14,6,Jaleel White,0.920002,0.07999800000000001,0.01,percent,False,Percent Era (S3-27)
14,6,Roshon Fegan,0.920002,0.07999800000000001,0.9299999999999999,percent,False,Percent Era (S3-27)
