season,week,contestant,fan_vote_estimate,lower_bound,upper_bound,certainty,method
9,8,Donny Osmond,0.010001,0.009999000000000001,0.960001,0.04999799999999999,percent
9,8,Mya,0.9599989999999999,0.009999000000000001,0.960001,0.04999799999999999,percent
9,8,Kelly Osbourne,0.01,0.009999000000000001,0.960001,0.04999799999999999,percent
9,9,Mya,0.01,0.009999000000000001,0.938747392569162,0.07125160743083803,percent
9,9,Joanna Krupa,0.01,0.009999000000000001,0.24687462987982145,0.7631243701201785,percent
9,9,Kelly Osbourne,0.019377907233118625,0.019375907233118623,0.9481252998022806,0.07125060743083811,percent
9,9,Donny Osmond,0.9606220927668814,0.03187470019771945,0.9606240927668814,0.071250607430838,percent
10,2,Evan Lysacek,0.01,0.009999000000000001,0.818178818181818,0.19182018181818195,percent
10,2,Kate Gosselin,0.8409050909090907,0.032726272727272736,0.8409070909090908,0.19181918181818192,percent
10,2,Nicole Scherzinger,0.01,0.009999000000000001,0.818178818181818,0.19182018181818195,percent
10,2,Erin Andrews,0.01,0.009999000000000001,0.818178818181818,0.19182018181818195,percent
10,2,Pamela Anderson,0.01,0.009999000000000001,0.818178818181818,0.19182018181818195,percent
10,2,Chad Ochocinco,0.02818281818181819,0.02818081818181819,0.8363616363636363,0.19181918181818192,percent
10,2,Aiden Turner,0.014546454545454546,0.014544454545454548,0.8227252727272726,0.19181918181818192,percent
10,2,Jake Pavelka,0.010001,0.009999000000000001,0.8181798181818181,0.19181918181818192,percent
10,2,Shannen Doherty,0.01,0.009999000000000001,0.09090927272727271,0.9190897272727273,percent
10,2,Buzz Aldrin,0.04636463636363637,0.04636263636363637,0.8545434545454544,0.19181918181818192,percent
10,2,Niecy Nash,0.01,0.009999000000000001,0.818178818181818,0.19182018181818195,percent
10,3,Evan Lysacek,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
10,3,Kate Gosselin,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
10,3,Nicole Scherzinger,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
10,3,Erin Andrews,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
10,3,Pamela Anderson,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
10,3,Chad Ochocinco,0.91,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
10,3,Aiden Turner,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
10,3,Jake Pavelka,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
10,3,Buzz Aldrin,0.01,0.009999000000000001,0.13596079113300494,0.8740382088669951,percent
10,3,Niecy Nash,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
10,4,Evan Lysacek,0.01,0.009999000000000001,0.9173055822102426,0.09269341778975737,percent
10,4,Kate Gosselin,0.012696417789757403,0.012694417789757405,0.9200010000000001,0.09269341778975737,percent
10,4,Nicole Scherzinger,0.9173035822102426,0.009999000000000001,0.9173055822102426,0.09269341778975737,percent
10,4,Erin Andrews,0.01,0.009999000000000001,0.9173055822102426,0.09269341778975737,percent
10,4,Pamela Anderson,0.01,0.009999000000000001,0.9173055822102426,0.09269341778975737,percent
10,4,Chad Ochocinco,0.01,0.009999000000000001,0.9173055822102426,0.09269341778975737,percent
10,4,Aiden Turner,0.01,0.009999000000000001,0.13327365738244984,0.8767253426175502,percent
10,4,Jake Pavelka,0.01,0.009999000000000001,0.9173055822102426,0.09269341778975737,percent
10,4,Niecy Nash,0.01,0.009999000000000001,0.9173055822102426,0.09269341778975737,percent
10,5,Evan Lysacek,0.01,0.009999000000000001,0.930001,0.07999800000000001,percent
10,5,Kate Gosselin,0.01,0.009999000000000001,0.16329504768786127,0.8467039523121387,percent
10,5,Nicole Scherzinger,0.9299999999999999,0.009999000000000001,0.930001,0.07999800000000001,percent
10,5,Erin Andrews,0.01,0.009999000000000001,0.930001,0.07999800000000001,percent
10,5,Pamela Anderson,0.01,0.009999000000000001,0.930001,0.07999800000000001,percent
10,5,Chad Ochocinco,0.01,0.009999000000000001,0.930001,0.07999800000000001,percent
10,5,Jake Pavelka,0.01,0.009999000000000001,0.930001,0.07999800000000001,percent
10,5,Niecy Nash,0.01,0.009999000000000001,0.930001,0.07999800000000001,percent
10,6,Evan Lysacek,0.01,0.009999000000000001,0.940001,0.069998,percent
10,6,Nicole Scherzinger,0.01,0.009999000000000001,0.940001,0.069998,percent
10,6,Erin Andrews,0.01,0.009999000000000001,0.940001,0.069998,percent
10,6,Pamela Anderson,0.01,0.009999000000000001,0.940001,0.069998,percent
10,6,Chad Ochocinco,0.01,0.009999000000000001,0.940001,0.069998,percent
10,6,Jake Pavelka,0.01,0.009999000000000001,0.16609742438549518,0.8439015756145049,percent
10,6,Niecy Nash,0.94,0.009999000000000001,0.940001,0.069998,percent
10,7,Evan Lysacek,0.01,0.009999000000000001,0.9435691318327974,0.06642986816720253,percent
10,7,Nicole Scherzinger,0.01,0.009999000000000001,0.9435691318327974,0.06642986816720253,percent
10,7,Erin Andrews,0.9435681318327974,0.009999000000000001,0.9435701318327975,0.0664288681672025,percent
10,7,Pamela Anderson,0.01,0.009999000000000001,0.1693465284030011,0.840652471596999,percent
10,7,Chad Ochocinco,0.01,0.009999000000000001,0.9435691318327974,0.06642986816720253,percent
10,7,Niecy Nash,0.016431868167202563,0.01642986816720256,0.950001,0.06642886816720261,percent
10,8,Evan Lysacek,0.01,0.009999000000000001,0.960001,0.04999799999999999,percent
10,8,Nicole Scherzinger,0.01,0.009999000000000001,0.960001,0.04999799999999999,percent
10,8,Erin Andrews,0.01,0.009999000000000001,0.960001,0.04999799999999999,percent
10,8,Chad Ochocinco,0.96,0.009999000000000001,0.960001,0.04999799999999999,percent
10,8,Niecy Nash,0.01,0.009999000000000001,0.23003992569169965,0.7799590743083004,percent
10,9,Evan Lysacek,0.01,0.009999000000000001,0.970001,0.03999799999999998,percent
10,9,Nicole Scherzinger,0.01,0.009999000000000001,0.970001,0.03999799999999998,percent
10,9,Chad Ochocinco,0.01,0.009999000000000001,0.26991200442477875,0.7400869955752212,percent
10,9,Erin Andrews,0.97,0.009999000000000001,0.970001,0.03999799999999998,percent
11,1,The Situation,0.010001,0.009999000000000001,0.890001,0.11999799999999994,percent
11,1,Margaret Cho,0.010001,0.009999000000000001,0.890001,0.11999799999999994,percent
11,1,David Hasselhoff,0.01,0.009999000000000001,0.1005875381791483,0.9094114618208518,percent
11,1,Rick Fox,0.01,0.009999000000000001,0.89,0.11999899999999997,percent
11,1,Audrina Patridge,0.01,0.009999000000000001,0.89,0.11999899999999997,percent
11,1,Bristol Palin,0.01,0.009999000000000001,0.89,0.11999899999999997,percent
11,1,Brandy,0.889998,0.009999000000000001,0.89,0.11999899999999997,percent
11,1,Kurt Warner,0.01,0.009999000000000001,0.89,0.11999899999999997,percent
11,1,Kyle Massey,0.01,0.009999000000000001,0.89,0.11999899999999997,percent
11,1,Michael Bolton,0.01,0.009999000000000001,0.89,0.11999899999999997,percent
11,1,Florence Henderson,0.01,0.009999000000000001,0.89,0.11999899999999997,percent
11,1,Jennifer Grey,0.01,0.009999000000000001,0.89,0.11999899999999997,percent
11,2,The Situation,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
11,2,Margaret Cho,0.9,0.009999000000000001,0.900001,0.10999799999999993,percent
11,2,Rick Fox,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
11,2,Audrina Patridge,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
11,2,Bristol Palin,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
11,2,Brandy,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
11,2,Kurt Warner,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
11,2,Kyle Massey,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
11,2,Michael Bolton,0.01,0.009999000000000001,0.12751972110242696,0.882479278897573,percent
11,2,Florence Henderson,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
11,2,Jennifer Grey,0.01,0.009999000000000001,0.900001,0.10999799999999993,percent
11,3,The Situation,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
11,3,Margaret Cho,0.01,0.009999000000000001,0.11855223619909502,0.8914467638009049,percent
11,3,Rick Fox,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
11,3,Audrina Patridge,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
11,3,Bristol Palin,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
11,3,Brandy,0.91,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
11,3,Kurt Warner,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
11,3,Kyle Massey,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
11,3,Florence Henderson,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
11,3,Jennifer Grey,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
11,4,The Situation,0.01,0.009999000000000001,0.14401015394165118,0.8659888460583488,percent
11,4,Rick Fox,0.01,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
11,4,Audrina Patridge,0.92,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
11,4,Bristol Palin,0.01,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
11,4,Brandy,0.01,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
11,4,Kurt Warner,0.01,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
11,4,Kyle Massey,0.01,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
11,4,Florence Henderson,0.01,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
11,4,Jennifer Grey,0.01,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
11,5,Rick Fox,0.01,0.009999000000000001,0.908021978021978,0.10197702197802194,percent
11,5,Audrina Patridge,0.01,0.009999000000000001,0.908021978021978,0.10197702197802194,percent
11,5,Bristol Palin,0.9245044945054944,0.026482516483516495,0.9245064945054945,0.10197602197802202,percent
11,5,Brandy,0.01,0.009999000000000001,0.908021978021978,0.10197702197802194,percent
11,5,Kurt Warner,0.01,0.009999000000000001,0.908021978021978,0.10197702197802194,percent
11,5,Kyle Massey,0.015495505494505502,0.015493505494505504,0.9135174835164834,0.10197602197802202,percent
11,5,Florence Henderson,0.01,0.009999000000000001,0.13461563461538462,0.8753833653846154,percent
11,5,Jennifer Grey,0.01,0.009999000000000001,0.908021978021978,0.10197702197802194,percent
11,6,Rick Fox,0.019661902234935098,0.019659902234935096,0.8482121823668003,0.17144771986813478,percent
11,6,Audrina Patridge,0.01,0.009999000000000001,0.13112564286697725,0.8788733571330227,percent
11,6,Bristol Palin,0.02932473684355457,0.02932273684355457,0.8578750169754197,0.1714477198681349,percent
11,6,Kurt Warner,0.058309859015465294,0.05830785901546529,0.8868601391473304,0.1714477198681349,percent
11,6,Kyle Massey,0.019662385328356225,0.019660385328356223,0.8482126654602213,0.1714477198681349,percent
11,6,Brandy,0.01,0.009999000000000001,0.8385502801318652,0.1714487198681348,percent
11,6,Jennifer Grey,0.8530411165776889,0.024490836445823744,0.8530431165776888,0.1714477198681349,percent
11,7,Rick Fox,0.01,0.009999000000000001,0.16786604076738612,0.8421329592326139,percent
11,7,Bristol Palin,0.019593326139088724,0.019591326139088722,0.9452048369304556,0.07438648920863311,percent
11,7,Kurt Warner,0.9356095107913669,0.009999000000000001,0.935611510791367,0.07438748920863303,percent
11,7,Kyle Massey,0.014797163069544362,0.014795163069544363,0.9404086738609113,0.074386489208633,percent
11,7,Brandy,0.01,0.009999000000000001,0.935611510791367,0.07438748920863303,percent
11,7,Jennifer Grey,0.01,0.009999000000000001,0.935611510791367,0.07438748920863303,percent
11,8,Bristol Palin,0.013774584905660376,0.013772584905660377,0.960001,0.05377158490566036,percent
11,8,Kurt Warner,0.01,0.009999000000000001,0.21886832452830193,0.791130675471698,percent
11,8,Kyle Massey,0.01,0.009999000000000001,0.9562274150943396,0.05377158490566036,percent
11,8,Brandy,0.9562254150943396,0.009999000000000001,0.9562274150943396,0.05377158490566036,percent
11,8,Jennifer Grey,0.01,0.009999000000000001,0.9562274150943396,0.05377158490566036,percent
11,9,Kyle Massey,0.01,0.009999000000000001,0.9524571403508773,0.05754185964912273,percent
11,9,Brandy,0.01,0.009999000000000001,0.25000049999999996,0.7599985,percent
11,9,Jennifer Grey,0.01,0.009999000000000001,0.9524571403508773,0.05754185964912273,percent
11,9,Bristol Palin,0.97,0.027542859649122807,0.970001,0.05754185964912284,percent
12,2,Kendra Wilkinson,0.01,0.009999000000000001,0.9,0.10999899999999996,percent
12,2,Chelsea Kane,0.899998,0.009999000000000001,0.9,0.10999899999999996,percent
12,2,Ralph Macchio,0.01,0.009999000000000001,0.9,0.10999899999999996,percent
12,2,Hines Ward,0.01,0.009999000000000001,0.9,0.10999899999999996,percent
12,2,Petra Nemcova,0.01,0.009999000000000001,0.9,0.10999899999999996,percent
12,2,Sugar Ray Leonard,0.010001,0.009999000000000001,0.900001,0.10999799999999993,percent
12,2,Chris Jericho,0.01,0.009999000000000001,0.9,0.10999899999999996,percent
12,2,Kirstie Alley,0.01,0.009999000000000001,0.9,0.10999899999999996,percent
12,2,Mike Catherwood,0.01,0.009999000000000001,0.10311465993265995,0.9068843400673401,percent
12,2,Romeo,0.01,0.009999000000000001,0.9,0.10999899999999996,percent
12,2,Wendy Williams,0.010001,0.009999000000000001,0.900001,0.10999799999999993,percent
12,3,Kendra Wilkinson,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
12,3,Chelsea Kane,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
12,3,Ralph Macchio,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
12,3,Hines Ward,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
12,3,Petra Nemcova,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
12,3,Sugar Ray Leonard,0.91,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
12,3,Chris Jericho,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
12,3,Kirstie Alley,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
12,3,Wendy Williams,0.01,0.009999000000000001,0.12990674205607475,0.8800922579439252,percent
12,3,Romeo,0.01,0.009999000000000001,0.9100010000000001,0.09999799999999992,percent
12,4,Kendra Wilkinson,0.024564106796116498,0.024562106796116496,0.9200010000000001,0.10456110679611641,percent
12,4,Chelsea Kane,0.01,0.009999000000000001,0.9054378932038835,0.10456110679611652,percent
12,4,Ralph Macchio,0.9054358932038834,0.009999000000000001,0.9054378932038835,0.10456110679611652,percent
12,4,Hines Ward,0.01,0.009999000000000001,0.9054378932038835,0.10456110679611652,percent
12,4,Petra Nemcova,0.01,0.009999000000000001,0.9054378932038835,0.10456110679611652,percent
12,4,Sugar Ray Leonard,0.01,0.009999000000000001,0.12028069687162896,0.8897183031283711,percent
12,4,Chris Jericho,0.01,0.009999000000000001,0.9054378932038835,0.10456110679611652,percent
12,4,Kirstie Alley,0.01,0.009999000000000001,0.9054378932038835,0.10456110679611652,percent
12,4,Romeo,0.01,0.009999000000000001,0.9054378932038835,0.10456110679611652,percent
12,5,Kendra Wilkinson,0.010001,0.009999000000000001,0.930001,0.07999800000000001,percent
12,5,Chelsea Kane,0.01,0.009999000000000001,0.9299999999999999,0.07999900000000004,percent
12,5,Ralph Macchio,0.9299989999999999,0.009999000000000001,0.930001,0.07999800000000001,percent
12,5,Hines Ward,0.01,0.009999000000000001,0.9299999999999999,0.07999900000000004,percent
12,5,Petra Nemcova,0.01,0.009999000000000001,0.13659818814432992,0.8734008118556701,percent
12,5,Chris Jericho,0.01,0.009999000000000001,0.9299999999999999,0.07999900000000004,percent
12,5,Kirstie Alley,0.01,0.009999000000000001,0.9299999999999999,0.07999900000000004,percent
12,5,Romeo,0.01,0.009999000000000001,0.9299999999999999,0.07999900000000004,percent
12,6,Kendra Wilkinson,0.01,0.009999000000000001,0.940001,0.069998,percent
12,6,Chelsea Kane,0.01,0.009999000000000001,0.940001,0.069998,percent
12,6,Ralph Macchio,0.01,0.009999000000000001,0.940001,0.069998,percent
12,6,Hines Ward,0.01,0.009999000000000001,0.940001,0.069998,percent
12,6,Chris Jericho,0.01,0.009999000000000001,0.16349234920634922,0.8465066507936507,percent
12,6,Kirstie Alley,0.01,0.009999000000000001,0.940001,0.069998,percent
12,6,Romeo,0.94,0.009999000000000001,0.940001,0.069998,percent
12,7,Kendra Wilkinson,0.01,0.009999000000000001,0.1715299531388152,0.8384690468611848,percent
12,7,Chelsea Kane,0.01,0.009999000000000001,0.9446949602122016,0.06530403978779842,percent
12,7,Ralph Macchio,0.9446929602122016,0.009999000000000001,0.9446949602122016,0.06530403978779842,percent
12,7,Hines Ward,0.01,0.009999000000000001,0.9446949602122016,0.06530403978779842,percent
12,7,Kirstie Alley,0.012653519893899224,0.012651519893899225,0.9473484801061007,0.0653030397877985,percent
12,7,Romeo,0.012653519893899224,0.012651519893899225,0.9473484801061007,0.0653030397877985,percent
12,8,Chelsea Kane,0.01,0.009999000000000001,0.9369240769230769,0.07307492307692309,percent
12,8,Ralph Macchio,0.03307792307692308,0.03307592307692308,0.960001,0.07307492307692309,percent
12,8,Hines Ward,0.01,0.009999000000000001,0.9369240769230769,0.07307492307692309,percent
12,8,Kirstie Alley,0.9369220769230769,0.009999000000000001,0.9369240769230769,0.07307492307692309,percent
12,8,Romeo,0.01,0.009999000000000001,0.2000004,0.8099986,percent
12,9,Hines Ward,0.01,0.009999000000000001,0.970001,0.03999799999999998,percent
12,9,Chelsea Kane,0.01,0.009999000000000001,0.970001,0.03999799999999998,percent
12,9,Ralph Macchio,0.01,0.009999000000000001,0.29574518085106377,0.7142538191489363,percent
12,9,Kirstie Alley,0.97,0.009999000000000001,0.970001,0.03999799999999998,percent
13,1,Ricki Lake,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
13,1,Rob Kardashian,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
13,1,Carson Kressley,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
13,1,Chaz Bono,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
13,1,Elisabetta Canalis,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
13,1,David Arquette,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
13,1,Chynna Phillips,0.89,0.009999000000000001,0.890001,0.11999799999999994,percent
13,1,Kristin Cavallari,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
13,1,Metta World Peace (Ron),0.01,0.009999000000000001,0.10215070430107524,0.9078482956989248,percent
13,1,J.R. Martinez,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
13,1,Nancy Grace,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
13,1,Hope Solo,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
13,2,Ricki Lake,0.01,0.009999000000000001,0.8461833408071748,0.16381565919282515,percent
13,2,Rob Kardashian,0.8461823408071749,0.009999000000000001,0.8461843408071749,0.16381465919282512,percent
13,2,Carson Kressley,0.023453914798206275,0.023451914798206273,0.8596372556053811,0.16381465919282523,percent
13,2,Chaz Bono,0.027938219730941703,0.0279362197309417,0.8641215605381165,0.16381465919282523,percent
13,2,Elisabetta Canalis,0.01,0.009999000000000001,0.0876479600489197,0.9223510399510804,percent
13,2,David Arquette,0.023453914798206275,0.023451914798206273,0.8596372556053811,0.16381465919282523,percent
13,2,Chynna Phillips,0.010001,0.009999000000000001,0.8461843408071749,0.16381465919282512,percent
13,2,Kristin Cavallari,0.01,0.009999000000000001,0.8461833408071748,0.16381565919282515,percent
13,2,Hope Solo,0.01896960986547085,0.018967609865470848,0.8551529506726457,0.16381465919282512,percent
13,2,J.R. Martinez,0.01,0.009999000000000001,0.8461833408071748,0.16381565919282515,percent
13,2,Nancy Grace,0.010001,0.009999000000000001,0.8461843408071749,0.16381465919282512,percent
13,3,Ricki Lake,0.01,0.009999000000000001,0.8678019071729958,0.1421970928270042,percent
13,3,Rob Kardashian,0.010001,0.009999000000000001,0.8678029071729958,0.14219609282700418,percent
13,3,Carson Kressley,0.014220409282700425,0.014218409282700427,0.8720223164556962,0.1421960928270043,percent
13,3,Chaz Bono,0.03531745569620253,0.03531545569620253,0.8931193628691982,0.1421960928270043,percent
13,3,Chynna Phillips,0.01,0.009999000000000001,0.8678019071729958,0.1421970928270042,percent
13,3,David Arquette,0.8678009071729957,0.009999000000000001,0.8678029071729958,0.14219609282700418,percent
13,3,Kristin Cavallari,0.01,0.009999000000000001,0.09873437721518986,0.9112646227848101,percent
13,3,Hope Solo,0.010001,0.009999000000000001,0.8678029071729958,0.14219609282700418,percent
13,3,J.R. Martinez,0.01,0.009999000000000001,0.8678019071729958,0.1421970928270042,percent
13,3,Nancy Grace,0.022659227848101263,0.02265722784810126,0.880461135021097,0.1421960928270043,percent
13,4,Ricki Lake,0.01,0.009999000000000001,0.9152143110047847,0.0947846889952153,percent
13,4,Rob Kardashian,0.01,0.009999000000000001,0.9152143110047847,0.0947846889952153,percent
13,4,Carson Kressley,0.9199979999999999,0.01478368899521531,0.9199999999999999,0.09478368899521539,percent
13,4,Chaz Bono,0.010001,0.009999000000000001,0.9152153110047846,0.09478368899521539,percent
13,4,Chynna Phillips,0.01,0.009999000000000001,0.1217439755449229,0.8882550244550771,percent
13,4,David Arquette,0.01,0.009999000000000001,0.9152143110047847,0.0947846889952153,percent
13,4,Hope Solo,0.01,0.009999000000000001,0.9152143110047847,0.0947846889952153,percent
13,4,J.R. Martinez,0.01,0.009999000000000001,0.9152143110047847,0.0947846889952153,percent
13,4,Nancy Grace,0.010001,0.009999000000000001,0.9152153110047847,0.09478368899521528,percent
13,5,Ricki Lake,0.12234055053191492,0.009999000000000001,0.930001,0.07999800000000001,percent
13,5,Rob Kardashian,0.11702140159574471,0.009999000000000001,0.930001,0.07999800000000001,percent
13,5,Carson Kressley,0.148935295212766,0.009999000000000001,0.14893642021276596,0.861062579787234,percent
13,5,Chaz Bono,0.13829799734042555,0.009999000000000001,0.930001,0.07999800000000001,percent
13,5,David Arquette,0.11702140159574471,0.009999000000000001,0.930001,0.07999800000000001,percent
13,5,Hope Solo,0.12234055053191494,0.009999000000000001,0.930001,0.07999800000000001,percent
13,5,J.R. Martinez,0.10106395478723408,0.009999000000000001,0.930001,0.07999800000000001,percent
13,5,Nancy Grace,0.13297884840425533,0.009999000000000001,0.930001,0.07999800000000001,percent
13,6,Ricki Lake,0.01,0.009999000000000001,0.940001,0.069998,percent
13,6,Rob Kardashian,0.01,0.009999000000000001,0.940001,0.069998,percent
13,6,Chaz Bono,0.01,0.009999000000000001,0.17125674010327022,0.8387422598967298,percent
13,6,David Arquette,0.01,0.009999000000000001,0.940001,0.069998,percent
13,6,Hope Solo,0.01,0.009999000000000001,0.940001,0.069998,percent
13,6,J.R. Martinez,0.01,0.009999000000000001,0.940001,0.069998,percent
13,6,Nancy Grace,0.94,0.009999000000000001,0.940001,0.069998,percent
13,7,Ricki Lake,0.01,0.009999000000000001,0.9397620921501707,0.07023690784982928,percent
13,7,Rob Kardashian,0.01,0.009999000000000001,0.9397620921501707,0.07023690784982928,percent
13,7,David Arquette,0.01,0.009999000000000001,0.17292411035267352,0.8370748896473265,percent
13,7,Hope Solo,0.01,0.009999000000000001,0.9397620921501707,0.07023690784982928,percent
13,7,J.R. Martinez,0.9397600921501706,0.009999000000000001,0.9397620921501707,0.07023690784982928,percent
13,7,Nancy Grace,0.020239907849829337,0.020237907849829335,0.950001,0.07023690784982939,percent
13,8,Ricki Lake,0.01,0.009999000000000001,0.960001,0.04999799999999999,percent
13,8,Rob Kardashian,0.01,0.009999000000000001,0.960001,0.04999799999999999,percent
13,8,Hope Solo,0.01,0.009999000000000001,0.960001,0.04999799999999999,percent
13,8,J.R. Martinez,0.96,0.009999000000000001,0.960001,0.04999799999999999,percent
13,8,Nancy Grace,0.01,0.009999000000000001,0.2301162301158301,0.7798827698841699,percent
13,9,Hope Solo,0.01,0.009999000000000001,0.2932502605475128,0.7167487394524872,percent
13,9,Ricki Lake,0.01,0.009999000000000001,0.970001,0.03999799999999998,percent
13,9,J.R. Martinez,0.01,0.009999000000000001,0.970001,0.03999799999999998,percent
13,9,Rob Kardashian,0.97,0.009999000000000001,0.970001,0.03999799999999998,percent
14,2,William Levy,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
14,2,Jaleel White,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
14,2,Roshon Fegan,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
14,2,Sherri Sheperd,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
14,2,Gavin DeGraw,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
14,2,Melissa Gilbert,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
14,2,Katherine Jenkins,0.89,0.009999000000000001,0.890001,0.11999799999999994,percent
14,2,Martina Navratilova,0.01,0.009999000000000001,0.1034698073110285,0.9065291926889715,percent
14,2,Maria Menounos,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
14,2,Donald Driver,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
14,2,Gladys Knight,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
14,2,Jack Wagner,0.01,0.009999000000000001,0.890001,0.11999799999999994,percent
14,3,William Levy,0.01,0.009999000000000001,0.8999979999999999,0.11000100000000013,percent
14,3,Jaleel White,0.8999959999999998,0.009999000000000001,0.8999979999999999,0.11000100000000013,percent
14,3,Roshon Fegan,0.01,0.009999000000000001,0.8999979999999999,0.11000100000000013,percent
14,3,Sherri Sheperd,0.010001,0.009999000000000001,0.899999,0.10999999999999999,percent
14,3,Gavin DeGraw,0.010001,0.009999000000000001,0.899999,0.10999999999999999,percent
14,3,Melissa Gilbert,0.010001,0.009999000000000001,0.899999,0.10999999999999999,percent
14,3,Katherine Jenkins,0.01,0.009999000000000001,0.8999979999999999,0.11000100000000013,percent
14,3,Maria Menounos,0.01,0.009999000000000001,0.8999979999999999,0.11000100000000013,percent
14,3,Donald Driver,0.01,0.009999000000000001,0.8999979999999999,0.11000100000000013,percent
14,3,Gladys Knight,0.010001,0.009999000000000001,0.899999,0.10999999999999999,percent
14,3,Jack Wagner,0.01,0.009999000000000001,0.09610407792207794,0.913894922077922,percent
14,4,William Levy,0.01,0.009999000000000001,0.9057091545064379,0.10428984549356213,percent
14,4,Jaleel White,0.01,0.009999000000000001,0.9057091545064379,0.10428984549356213,percent
14,4,Roshon Fegan,0.01,0.009999000000000001,0.9057091545064379,0.10428984549356213,percent
14,4,Sherri Sheperd,0.01,0.009999000000000001,0.10987144463519315,0.9001275553648068,percent
14,4,Gavin DeGraw,0.01,0.009999000000000001,0.9057091545064379,0.10428984549356213,percent
14,4,Melissa Gilbert,0.9057071545064378,0.009999000000000001,0.9057091545064379,0.10428984549356213,percent
14,4,Maria Menounos,0.01,0.009999000000000001,0.9057091545064379,0.10428984549356213,percent
14,4,Donald Driver,0.01,0.009999000000000001,0.9057091545064379,0.10428984549356213,percent
14,4,Gladys Knight,0.014292845493562235,0.014290845493562236,0.9100010000000001,0.10428984549356213,percent
14,4,Katherine Jenkins,0.01,0.009999000000000001,0.9057091545064379,0.10428984549356213,percent
14,5,William Levy,0.01,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
14,5,Jaleel White,0.01,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
14,5,Roshon Fegan,0.92,0.009999000000000001,0.9200010000000001,0.08999799999999991,percent
